Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Popularity_Tier,Revenue_Per_Episode,Character_encoded,Country_encoded
Mr Bean,Germany,0.44987675641037705,0.45305514157973176,0.22253150355914617,Medium,0.49009797088724255,3,6
Tom And Jerry,France,0.2995742788944675,0.7958271236959762,0.23102119648424438,Low,0.28992637124685644,9,5
Peppa Pig,India,0.6811086357314613,0.23248882265275708,0.47161263712848756,High,2.0198510222901183,5,7
Doraemon,Australia,0.949110964999628,0.61698956780924,0.3956888111069728,High,0.6402839654877692,0,0
Pokemon,Japan,0.2139680781685917,0.14903129657228018,0.37954200831082063,Low,2.5297522382469695,6,9
Tom And Jerry,China,0.7801814349726093,0.7958271236959762,0.4623783742394002,High,0.5802743913820603,9,3
Peppa Pig,Australia,0.2882672884213303,0.05961251862891207,0.32465110511135786,Low,5.356172494645352,5,0
Motu Patlu,China,0.9355925052916662,0.17287630402384502,0.21969148276056746,High,1.2634929411108224,2,3
Mr Bean,Nigeria,0.33798622640455733,0.31594634873323396,0.15742048216093418,Medium,0.4966786422689828,3,11
Tom And Jerry,South Korea,0.8777602887514974,0.44709388971684055,0.3444705576654168,High,0.7687463845648388,9,15
Motu Patlu,Japan,0.19998488382010027,0.2444113263785395,0.4833912109245368,Low,1.9697184235862064,2,9
Peppa Pig,Italy,0.5046317576609416,0.28614008941877794,0.3459991960896033,Medium,1.2049839393376471,5,8
Shinchan,South Korea,0.9304714303610928,0.10134128166915052,0.27938607685896727,High,2.7299450652002597,7,15
Shinchan,Unknown,0.7096611764398004,0.2563338301043219,0.15534943943818696,High,0.6036883661009865,7,22
Motu Patlu,Mexico,0.12496800501473061,0.23248882265275708,0.27516025975979663,Low,1.1784729420174986,2,10
Motu Patlu,Australia,0.2565962425685877,0.2444113263785395,0.013910938854934756,Low,0.056684176155250295,2,0
Shinchan,Spain,0.6808164187083964,0.5961251862891207,0.4847144064706985,High,0.8117467117456435,7,16
Spongebob Squarepants,Japan,0.0,0.2414307004470939,1.0,,4.124890115632166,8,9
Mr Bean,Uk,0.13824632590856778,0.09538002980625931,0.4772309957684158,Low,4.95155476427776,3,21
Spongebob Squarepants,France,0.11464929927198231,0.5275707898658718,1.0,Low,1.8918941779846676,8,5
Mickey Mouse,Australia,1.0,0.09538002980625931,0.4166041395328116,High,4.322515155580037,1,0
Doraemon,Egypt,0.7762044741670403,0.44709388971684055,1.0,High,2.231675153240585,0,4
Tom And Jerry,Germany,0.7575113421150826,0.06259314456035768,0.16589441257131213,High,2.6086839032446023,9,6
Paw Patrol,Russia,0.5692579432163837,0.10134128166915052,0.31197563019136637,Medium,3.0483850221841364,4,12
Mr Bean,Australia,0.8071430731582924,0.28614008941877794,0.4967594076321233,High,1.7300245627061401,3,0
Shinchan,Brazil,0.0,0.05365126676602086,0.23739718241971566,,4.343855073590282,7,1
Motu Patlu,South Korea,0.6790342116283996,0.43517138599105815,0.45020853246742265,High,1.0321826395018316,2,15
Shinchan,Uae,0.9674655663012852,0.13114754098360656,0.5007495200696224,High,3.789321513986722,7,20
Peppa Pig,South Africa,0.17576190350995102,0.38152011922503726,0.4316445503708913,Low,1.1284231303842975,5,14
Motu Patlu,Australia,0.0,0.03576751117734724,0.24048890521495786,,6.540799132553878,2,0
Mr Bean,Australia,0.13439718133200063,0.29210134128166915,0.014066575947485602,Low,0.04799219234540343,3,0
Motu Patlu,Uk,0.06652075008429603,0.5663189269746647,0.4933748433501291,Low,0.8696604676687655,2,21
Pokemon,USA,0.0,0.05365126676602086,0.34784635204583764,,6.3648360345438375,6,19
Doraemon,Uk,0.4706080365071208,0.2414307004470939,0.018449468322965807,Medium,0.0761020295240704,0,21
Doraemon,Nigeria,0.1336040093804831,0.37555886736214605,0.2715324673872064,Low,0.721089027299593,0,11
Shinchan,India,0.12510672866437975,0.2563338301043219,0.11741054263685198,Low,0.45625770459039255,7,7
Doraemon,Nigeria,0.7381211369773873,0.6348733233979136,0.33366484942741254,High,0.5247347815197044,0,11
Mr Bean,Germany,0.5046317576609416,0.33383010432190763,0.5277038590944049,Medium,1.5760346882879661,3,6
Mickey Mouse,Australia,0.2512085492076733,0.38748137108792846,0.485049002117719,Low,1.2485772503308363,1,0
Mickey Mouse,Spain,0.984221939448986,1.0,0.9647213035038995,High,0.9637575459579417,1,16
Tom And Jerry,France,0.30198379130968045,0.849478390461997,0.5338273964549393,Low,0.6276789656759574,9,5
Pokemon,Canada,0.2780654679652045,0.20864381520119224,0.5166683018176692,Low,2.4645053388378275,6,2
Pokemon,Mexico,0.5513026117282794,0.27421758569299554,0.20084245462576572,Medium,0.7297587983705551,6,10
Shinchan,India,0.9190887828040216,0.33979135618479883,0.33794172709313536,High,0.9916382002068204,7,7
Doraemon,Canada,0.5046317576609416,0.8315946348733234,0.04919663015870147,Medium,0.05908833434434342,0,2
Peppa Pig,India,0.14521552811067684,0.45901639344262296,0.014189522989361816,Low,0.030845689831120442,5,7
Paw Patrol,India,0.502274436679634,0.07153502235469449,0.47770880704238056,Medium,6.585905560301563,4,7
Mickey Mouse,Nigeria,0.8465889256553587,0.16095380029806258,0.027847296077632408,High,0.17194592548233978,1,11
Motu Patlu,Unknown,0.41821716240907547,0.21460506706408344,1.0,Medium,4.638109918366501,2,22
Paw Patrol,Nigeria,0.5046317576609416,0.30402384500745155,0.4060459924209875,Medium,1.3311942625700885,4,11
Pokemon,Canada,0.34141604549737714,0.10134128166915052,0.1872093440367759,Medium,1.829265189798847,6,2
Paw Patrol,Germany,0.0,0.5365126676602087,0.37687256669935404,,0.7011417393005441,4,6
Peppa Pig,South Korea,0.7207395302002384,1.0,0.46260205697425444,High,0.4621399170571973,5,15
Pokemon,Canada,0.17662821737723433,0.37555886736214605,0.4720483830658902,Low,1.2535845626811637,6,2
Mr Bean,Mexico,0.1528665979078052,0.4232488822652757,0.288814960914548,Low,0.6807677591804635,3,10
Shinchan,India,0.6845361126286673,0.32190760059612517,0.42611996237002975,High,1.3196343523142922,7,7
Mickey Mouse,Russia,0.1965662189636849,0.5842026825633383,1.0,Low,1.7088096650885856,1,12
Pokemon,Australia,0.3517149905478998,0.35767511177347244,0.22338240298312237,Medium,0.6227987268996892,6,0
Pokemon,China,0.0,0.09538002980625931,1.0,,10.375593388071934,6,3
Shinchan,South Korea,0.7516144951551134,0.39940387481371087,0.1274414758368507,High,0.3182823240562875,7,15
Mr Bean,Russia,0.2149122383333335,0.38748137108792846,0.17029379966466493,Low,0.43835769830548915,3,12
Pokemon,Uk,0.7953388775272885,0.488822652757079,0.34714451371425065,High,0.7087146985960495,6,21
Shinchan,France,0.2796368600837589,0.47690014903129657,0.18582410926004594,Low,0.3888345915704595,7,5
Mr Bean,Russia,0.9978612235552932,0.5484351713859911,0.4193154482556804,High,0.7631754756396938,3,12
Peppa Pig,South Africa,0.8485342585355166,0.029806259314456036,0.5234578341362027,High,16.991931048589425,5,14
Spongebob Squarepants,Japan,0.876290144358017,0.7153502235469449,0.73825256982054,High,1.0305749137135012,8,9
Mr Bean,Australia,0.11925483322288033,0.32190760059612517,0.3363114424418816,Low,1.0415098369348117,3,0
Pokemon,Australia,0.0,0.4947839046199702,0.4917343339616459,,0.9918319844178315,6,0
Motu Patlu,Australia,0.10903068776112212,1.0,0.14527074299371898,Low,0.14512561737634264,2,0
Tom And Jerry,Mexico,0.5046317576609416,0.26825633383010433,0.32648526226455693,Medium,1.2125444093380657,9,10
Pokemon,Germany,0.9852678932750273,0.33383010432190763,1.0,High,2.986589279435263,6,6
Motu Patlu,France,0.48154806081389134,0.15499254843517138,0.10659470050982314,Medium,0.6833320025803836,2,5
Motu Patlu,Mexico,0.8084844004645215,0.15499254843517138,0.2815215058227175,High,1.8047112419585507,2,10
Mr Bean,France,0.27705263739451513,1.0,1.0,Low,0.9990009990009991,3,5
Tom And Jerry,Australia,0.21805489754001461,0.45603576751117736,0.315785603105524,Low,0.6909428660806095,9,0
Motu Patlu,China,0.5046317576609416,0.44113263785394935,0.29746500800720216,Medium,0.6727958592947495,2,3
Paw Patrol,Australia,0.29427789556722517,0.17883755588673622,0.04806338508814961,Low,0.267259999454288,4,0
Mickey Mouse,Australia,0.7793823929430856,1.0,1.0,High,0.9990009990009991,1,0
Doraemon,Saudi Arabia,1.0,0.16989567809239942,0.028194364796501004,High,0.16497997556882013,0,13
Doraemon,Nigeria,0.5046317576609416,0.13412816691505217,0.26322893839128675,Medium,1.9479945921028046,0,11
Peppa Pig,South Africa,0.8833984907754249,0.47093889716840537,0.25852835043157735,High,0.5478004715922469,5,14
Doraemon,South Africa,0.5046317576609416,0.21460506706408344,0.41776707688885406,Medium,1.9376496228851745,0,14
Mickey Mouse,USA,0.9643599174969528,0.26229508196721313,1.0,High,3.798020048564846,1,19
Tom And Jerry,Brazil,0.5368467277702889,0.7242921013412816,0.16809205203149694,Medium,0.23175773143074982,9,1
Doraemon,South Africa,0.6481585269445725,0.37555886736214605,0.43151891400738107,Medium,1.1459533990800397,0,14
Pokemon,India,0.0527429546033299,0.36363636363636365,1.0,Low,2.7424582398404387,6,7
Mr Bean,Saudi Arabia,0.8936289105844155,0.08345752608047691,0.38947526706660573,High,4.61149272470386,3,13
Spongebob Squarepants,Nigeria,0.6178028193400845,0.6348733233979136,1.0,Medium,1.5726402778721777,8,11
Doraemon,Canada,0.7847592108525485,1.0,1.0,High,0.9990009990009991,0,2
Tom And Jerry,Australia,0.5982375954672889,0.2593144560357675,0.15997159433632427,Medium,0.6145321192394477,9,0
Tom And Jerry,Mexico,0.16757908460263682,0.6259314456035767,0.28628485299139694,Low,0.4566445900887567,9,10
Paw Patrol,France,0.5046317576609416,0.18479880774962743,0.04368029838499224,Medium,0.23509461074612212,4,5
Peppa Pig,Russia,0.2326480050051687,0.37555886736214605,0.2648447197115792,Low,0.7033288621427455,5,12
Mr Bean,Usa,0.8290402076529738,0.22652757078986588,0.029571728417886772,High,0.1299698683338815,3,23
Doraemon,France,0.7183094453376052,0.849478390461997,0.2370118602648542,High,0.2786806377715307,0,5
Shinchan,South Korea,0.4392852948246598,0.5782414307004471,0.26763544156426267,Medium,0.46204471465486296,7,15
Mr Bean,Spain,0.8403596100028204,0.19672131147540983,0.1408650118157619,High,0.7124422287340582,3,16
Mickey Mouse,Saudi Arabia,0.0,0.5663189269746647,1.0,,1.7626769572675618,1,13
Shinchan,France,0.2879390390444041,0.46497764530551416,0.01569745443286625,Low,0.033687140554938745,7,5
Peppa Pig,Australia,0.4275675335693061,0.03576751117734724,0.4469546632643064,Medium,12.156239270817947,5,0
Shinchan,France,0.8829988323088889,0.38748137108792846,0.29805904043341597,High,0.7672415271772546,7,5
Spongebob Squarepants,Italy,0.3961448604593443,1.0,1.0,Medium,0.9990009990009991,8,8
Mr Bean,Japan,0.15414160036990776,0.44113263785394935,0.13470765893950237,Low,0.3046770299368866,3,9
Mickey Mouse,France,0.6074796404808415,0.5842026825633383,0.10089031140539136,Medium,0.17240233924332993,1,5
Pokemon,UK,0.3103560893144993,0.11326378539493294,0.19315717113467457,Low,1.6904496071704638,6,18
Mr Bean,South Korea,0.2191181560816784,0.2503725782414307,0.02569720063785415,Low,0.10222754135565766,3,15
Shinchan,India,0.7776070652820558,0.5245901639344263,0.4981068313500062,High,0.9477095758819244,7,7
Pokemon,Uae,0.5046317576609416,0.35171385991058124,0.7330201941812063,Medium,2.078229061843612,6,20
Motu Patlu,Australia,0.6477700711309133,0.29806259314456035,0.17964037324846988,Medium,0.6006781769648992,2,0
Pokemon,Mexico,0.7173283292089958,0.5961251862891207,1.0,High,1.6746907063401144,6,10
Shinchan,Unknown,0.8629999198623951,0.4947839046199702,0.034928448096363,High,0.07045095205972139,7,22
Spongebob Squarepants,Unknown,1.0,0.6795827123695977,1.0,High,1.4693291231543057,8,22
Spongebob Squarepants,South Africa,0.2032327682205739,0.8315946348733234,0.07652833776982308,Low,0.09191548271442636,8,14
Mr Bean,Egypt,0.9277113435619179,0.19076005961251863,0.49866775383926387,High,2.600477674271173,3,4
Mickey Mouse,Mexico,0.9758424868535492,0.37555886736214605,1.0,High,2.655627278160137,1,10
Spongebob Squarepants,Saudi Arabia,0.10222091563762771,0.0,1.0,Low,1000.0,8,13
Paw Patrol,Italy,0.5046317576609416,0.37555886736214605,0.43505778675132883,Medium,1.1553513260728048,4,8
Mr Bean,India,0.36274498333181515,0.07749627421758569,0.039510133316352114,Medium,0.5033376897205724,3,7
Paw Patrol,Mexico,0.21695254608989306,0.29210134128166915,0.026348357985007297,Low,0.08989504404787639,4,10
Doraemon,Spain,0.8674179475159086,0.6527570789865872,0.02125195376759853,High,0.03250741667002974,0,16
Motu Patlu,Mexico,0.2011619997733577,0.15499254843517138,0.17668795175331198,Low,1.1326691789174876,2,10
Tom And Jerry,South Korea,0.14143758660102757,0.0,0.04973118941714558,Low,49.73118941714558,9,15
Mickey Mouse,Brazil,0.5460648987108717,0.5603576751117735,0.7202168416725508,Medium,1.2829909941627617,1,1
Peppa Pig,Egypt,0.18637852117438639,0.45901639344262296,0.3476913717224395,Low,0.7558238721025199,5,4
Tom And Jerry,Germany,0.04056144575979048,0.7958271236959762,0.3499007331508145,Low,0.4391174983198949,9,6
Mickey Mouse,UAE,0.37798173316758876,0.05365126676602086,0.6281978533950598,Medium,11.494662257044672,1,17
Doraemon,Saudi Arabia,0.18240287261117483,0.6259314456035767,0.3740328570704393,Low,0.5966088632072684,0,13
Peppa Pig,Germany,0.7565297493393116,0.14903129657228018,0.09245496273438328,High,0.6162378440143753,5,6
Mickey Mouse,Italy,0.3195226434293289,0.28017883755588674,0.277237276128858,Low,0.9859820125110045,1,8
Mr Bean,India,0.9380720374481569,0.518628912071535,0.13397551762060111,High,0.25782922102332384,3,7
Motu Patlu,Australia,0.0,0.0,0.433676650253452,,433.67665025345195,2,0
Mr Bean,Australia,0.19246683027927725,0.33979135618479883,0.5208971715154607,Low,1.528492909406414,3,0
Doraemon,China,0.0,0.33084947839046197,0.3796997445186448,,1.1441926814538521,0,3
Paw Patrol,Australia,0.5453252403184163,0.46497764530551416,0.5237909714594073,Medium,1.1240688834246295,4,0
Paw Patrol,Unknown,0.05756101050981144,1.0,0.0,Low,0.0,4,22
Motu Patlu,France,0.16931589947764092,0.17287630402384502,0.1827310376430725,Low,1.0509254764123188,2,5
Tom And Jerry,Russia,0.737016188290618,0.35171385991058124,0.058940393482623754,High,0.16710540804255924,9,12
Tom And Jerry,India,0.8650411089397289,0.31594634873323396,0.23167441894203786,High,0.7309578415021672,9,7
Spongebob Squarepants,Egypt,0.8798491043372831,0.26825633383010433,0.4773525672805502,High,1.7728554812075494,8,4
Mickey Mouse,Uae,0.05200467500925877,0.23248882265275708,1.0,Low,4.282860261311921,1,20
Shinchan,China,0.0902680018829287,0.47690014903129657,0.16650114852216644,Low,0.3484015413254509,7,3
Mr Bean,Australia,0.7663179867019569,0.40536512667660207,0.13945490648620035,High,0.34317636364791426,3,0
Spongebob Squarepants,Usa,1.0,0.4292101341281669,0.42705831145771206,High,0.9926737600525332,8,23
Tom And Jerry,Spain,0.12811768095726794,0.4828614008941878,0.5379701141715987,Low,1.111826885090269,9,16
Pokemon,Mexico,0.353846025827524,0.15499254843517138,0.33619308986818836,Medium,2.1551868550176687,6,10
Spongebob Squarepants,Egypt,0.5345687150834034,0.7958271236959762,1.0,Medium,1.2549773599091778,8,4
Spongebob Squarepants,China,0.788058264450184,0.22056631892697467,0.05239100104669933,High,0.2364574241266639,8,3
Mickey Mouse,Italy,0.22264714010054065,0.12518628912071536,1.0,Low,7.9247912508414915,1,8
Mickey Mouse,Mexico,0.5355891598696477,0.35171385991058124,1.0,Medium,2.8351593562371393,1,10
Motu Patlu,Russia,0.8434602961688566,0.13710879284649777,0.10987866503500972,High,0.7955949999297679,2,12
Shinchan,Australia,0.0022027495824956662,0.39940387481371087,0.0,Low,0.0,7,0
Tom And Jerry,Russia,0.33873932652970984,0.7421758569299552,0.4063925391281257,Medium,0.5468322676774313,9,12
Tom And Jerry,Canada,0.017781040258946338,0.08047690014903129,0.08884722030401235,Low,1.0904590152730385,9,2
Pokemon,Australia,0.7341238475108136,0.11922503725782414,0.29271264026607957,High,2.434706172212312,6,0
Pokemon,Saudi Arabia,0.10869909002442135,0.45305514157973176,1.0,Low,2.2023756773700156,6,13
Mickey Mouse,Spain,0.22389206409459994,0.11922503725782414,1.0,Low,8.317734997706735,1,16
Mickey Mouse,Uk,0.7239568214061254,0.13114754098360656,0.34714451371425065,High,2.6269464503869604,1,21
Motu Patlu,Japan,0.9867174341808509,0.041728763040238454,0.10893366780646065,High,2.549422451192323,2,9
Doraemon,USA,0.06556504994994228,0.8763040238450075,0.30328667535323167,Low,0.3457030483275351,0,19
Pokemon,Mexico,0.4544401949585988,0.5842026825633383,0.8652598265637655,Medium,1.478564354445036,6,10
Peppa Pig,Mexico,0.9677027741909882,0.35171385991058124,1.0,High,2.8351593562371393,5,10
Tom And Jerry,Italy,0.9411162876150414,0.849478390461997,0.047779083747155206,High,0.05617906849014782,9,8
Doraemon,Saudi Arabia,0.9884376807790543,0.37555886736214605,0.3513474559327527,High,0.9330478880871848,0,13
Mr Bean,Canada,0.6396696014430281,0.43517138599105815,0.18856616487229494,Medium,0.4323212639083131,3,2
Mickey Mouse,Uae,0.42527951420002374,0.03576751117734724,1.0,Medium,27.197924688906003,1,20
Pokemon,India,0.5100833256248564,0.21460506706408344,1.0,Medium,4.638109918366501,6,7
Motu Patlu,Russia,0.6500738821742533,0.16691505216095381,0.4008969716738908,Medium,2.387498717444424,2,12
Tom And Jerry,Uae,0.8034617012451734,0.35171385991058124,0.05676994392745069,High,0.1609518376789696,9,20
Pokemon,India,0.46661364198343336,0.21460506706408344,1.0,Medium,4.638109918366501,6,7
Paw Patrol,South Africa,0.31717400692244346,0.5365126676602087,0.34714451371425065,Low,0.6458350372008345,4,14
Doraemon,France,0.1454042803368183,0.35171385991058124,0.4450823294043359,Low,1.2618793305065232,0,5
Pokemon,Nigeria,0.17178975119690776,0.18479880774962743,1.0,Low,5.382165860544954,6,11
Mickey Mouse,Australia,0.877714122707736,0.20864381520119224,1.0,High,4.769995237113549,1,0
Mr Bean,China,0.03127272089559541,0.13114754098360656,0.0929489377124265,Low,0.7033724352385581,3,3
Shinchan,Saudi Arabia,0.9189784765131723,1.0,0.2804259649594891,High,0.2801458191403488,7,13
Mr Bean,Egypt,0.7821449896864041,0.38748137108792846,0.31993028327365747,High,0.8235408621466299,3,4
Doraemon,Australia,0.8191525940326579,0.706408345752608,0.43778501939212433,High,0.6188575834885962,0,0
Mickey Mouse,Australia,0.9536612557704857,0.13710879284649777,0.44030694045117275,High,3.1881166388917452,1,0
Doraemon,Canada,0.6572066506580029,0.28614008941877794,0.26324419689344397,Medium,0.9167796716449331,0,2
Doraemon,Germany,0.4741021897793733,0.45603576751117736,0.30053157828673627,Medium,0.6575668681759933,0,6
Spongebob Squarepants,USA,0.46976377262455693,0.32190760059612517,1.0,Medium,3.096861139700283,8,19
Paw Patrol,Unknown,0.1081755784281242,0.5067064083457526,0.19034561582489914,Low,0.3749127698527533,4,22
Shinchan,Australia,0.3875339001616157,0.33383010432190763,0.28142584288016104,Medium,0.8405034053019217,7,0
Peppa Pig,South Korea,0.5046317576609416,0.26825633383010433,0.4567070537293842,Medium,1.696179425875856,5,15
Pokemon,Spain,0.0,0.05365126676602086,1.0,,18.297837528292114,6,16
Pokemon,Australia,0.46242766907226573,0.28614008941877794,0.0,Medium,0.0,6,0
